12.307
11.369
12.174
11.541
11.592
11.859
11.903
11.797
11.494
11.59
11.258
12.099
11.935
11.648
12.013
12.165
11.269
11.676
11.997
11.877
11.153
11.829
10.834
9.984
11.299
9.915
10.401
10.872
11.887
11.818
12.199
11.767
11.506
10.843
11.021
11.424
11.7
11.098
11.839
11.906
11.884
10.322
10.3
10.385
10.239
11.388
11.073
10.309
10.499
10.814
